"Country","Year","Cancer site","ICD10 code","RouteToDiagnosis","Stage","Count","% of known routes","% of all routes"
"Northern Ireland","2018-2020","Liver, Gallbladder & Pancreatic","C22-C25","Unknown","Stage III",5,0.208333333333333,0.147058823529412
"Northern Ireland","2018-2020","Liver, Gallbladder & Pancreatic","C22-C25","Emergency Presentation","Stage IV",128,0.630541871921182,0.490421455938697
"Northern Ireland","2018-2020","Liver, Gallbladder & Pancreatic","C22-C25","GP Referral","Stage IV",25,0.337837837837838,0.277777777777778
"Northern Ireland","2018-2020","Liver, Gallbladder & Pancreatic","C22-C25","Inpatient Elective","Stage IV",0,NA,NA
"Northern Ireland","2018-2020","Liver, Gallbladder & Pancreatic","C22-C25","Other Outpatient","Stage IV",19,0.306451612903226,0.263888888888889
"Northern Ireland","2018-2020","Liver, Gallbladder & Pancreatic","C22-C25","Screening","Stage IV",0,NA,NA
"Northern Ireland","2018-2020","Liver, Gallbladder & Pancreatic","C22-C25","Suspected Cancer (Red Flag)","Stage IV",32,0.492307692307692,0.438356164383562
"Northern Ireland","2018-2020","Liver, Gallbladder & Pancreatic","C22-C25","Unknown","Stage IV",12,0.5,0.352941176470588
"Northern Ireland","2018-2020","Liver, Gallbladder & Pancreatic","C22-C25","Emergency Presentation","Unknown",58,NA,0.222222222222222
"Northern Ireland","2018-2020","Liver, Gallbladder & Pancreatic","C22-C25","GP Referral","Unknown",16,NA,0.177777777777778
"Northern Ireland","2018-2020","Liver, Gallbladder & Pancreatic","C22-C25","Inpatient Elective","Unknown",0,NA,NA
"Northern Ireland","2018-2020","Liver, Gallbladder & Pancreatic","C22-C25","Other Outpatient","Unknown",10,NA,0.138888888888889
"Northern Ireland","2018-2020","Liver, Gallbladder & Pancreatic","C22-C25","Screening","Unknown",0,NA,NA
"Northern Ireland","2018-2020","Liver, Gallbladder & Pancreatic","C22-C25","Suspected Cancer (Red Flag)","Unknown",8,NA,0.10958904109589
"Northern Ireland","2018-2020","Liver, Gallbladder & Pancreatic","C22-C25","Unknown","Unknown",10,NA,0.294117647058824
"Northern Ireland","2018-2020","Lung","C33-C34","Emergency Presentation","Stage I",47,0.0909090909090909,0.0849909584086799
"Northern Ireland","2018-2020","Lung","C33-C34","GP Referral","Stage I",85,0.34136546184739,0.326923076923077
"Northern Ireland","2018-2020","Lung","C33-C34","Inpatient Elective","Stage I",0,NA,NA
"Northern Ireland","2018-2020","Lung","C33-C34","Other Outpatient","Stage I",64,0.383233532934132,0.361581920903955
"Northern Ireland","2018-2020","Lung","C33-C34","Screening","Stage I",0,NA,NA
"Northern Ireland","2018-2020","Lung","C33-C34","Suspected Cancer (Red Flag)","Stage I",42,0.148409893992933,0.145328719723183
"Northern Ireland","2018-2020","Lung","C33-C34","Unknown","Stage I",12,0.19672131147541,0.155844155844156
"Northern Ireland","2018-2020","Lung","C33-C34","Emergency Presentation","Stage II",27,0.0522243713733075,0.0488245931283906
"Northern Ireland","2018-2020","Lung","C33-C34","GP Referral","Stage II",28,0.112449799196787,0.107692307692308
"Northern Ireland","2018-2020","Lung","C33-C34","Inpatient Elective","Stage II",0,NA,NA
"Northern Ireland","2018-2020","Lung","C33-C34","Other Outpatient","Stage II",21,0.125748502994012,0.11864406779661
"Northern Ireland","2018-2020","Lung","C33-C34","Screening","Stage II",0,NA,NA
"Northern Ireland","2018-2020","Lung","C33-C34","Suspected Cancer (Red Flag)","Stage II",35,0.123674911660777,0.121107266435986
"Northern Ireland","2018-2020","Lung","C33-C34","Unknown","Stage II",5,0.0819672131147541,0.0649350649350649
"Northern Ireland","2018-2020","Lung","C33-C34","Emergency Presentation","Stage III",105,0.203094777562863,0.189873417721519
"Northern Ireland","2018-2020","Lung","C33-C34","GP Referral","Stage III",64,0.257028112449799,0.246153846153846
"Northern Ireland","2018-2020","Lung","C33-C34","Inpatient Elective","Stage III",0,NA,NA
"Northern Ireland","2018-2020","Lung","C33-C34","Other Outpatient","Stage III",37,0.221556886227545,0.209039548022599
"Northern Ireland","2018-2020","Lung","C33-C34","Screening","Stage III",0,NA,NA
"Northern Ireland","2018-2020","Lung","C33-C34","Suspected Cancer (Red Flag)","Stage III",96,0.339222614840989,0.332179930795848
"Northern Ireland","2018-2020","Lung","C33-C34","Unknown","Stage III",15,0.245901639344262,0.194805194805195
"Northern Ireland","2018-2020","Lung","C33-C34","Emergency Presentation","Stage IV",338,0.653771760154739,0.61121157323689
"Northern Ireland","2018-2020","Lung","C33-C34","GP Referral","Stage IV",72,0.289156626506024,0.276923076923077
"Northern Ireland","2018-2020","Lung","C33-C34","Inpatient Elective","Stage IV",0,NA,NA
"Northern Ireland","2018-2020","Lung","C33-C34","Other Outpatient","Stage IV",45,0.269461077844311,0.254237288135593
"Northern Ireland","2018-2020","Lung","C33-C34","Screening","Stage IV",0,NA,NA
"Northern Ireland","2018-2020","Lung","C33-C34","Suspected Cancer (Red Flag)","Stage IV",110,0.3886925795053,0.380622837370242
"Northern Ireland","2018-2020","Lung","C33-C34","Unknown","Stage IV",29,0.475409836065574,0.376623376623377
"Northern Ireland","2018-2020","Lung","C33-C34","Emergency Presentation","Unknown",36,NA,0.0650994575045208
"Northern Ireland","2018-2020","Lung","C33-C34","GP Referral","Unknown",11,NA,0.0423076923076923
"Northern Ireland","2018-2020","Lung","C33-C34","Inpatient Elective","Unknown",0,NA,NA
"Northern Ireland","2018-2020","Lung","C33-C34","Other Outpatient","Unknown",10,NA,0.0564971751412429
"Northern Ireland","2018-2020","Lung","C33-C34","Screening","Unknown",0,NA,NA
"Northern Ireland","2018-2020","Lung","C33-C34","Suspected Cancer (Red Flag)","Unknown",6,NA,0.0207612456747405
"Northern Ireland","2018-2020","Lung","C33-C34","Unknown","Unknown",16,NA,0.207792207792208
"Northern Ireland","2018-2020","Melanoma Skin","C43","Emergency Presentation","Stage I",0,NA,NA
"Northern Ireland","2018-2020","Melanoma Skin","C43","GP Referral","Stage I",63,0.7,0.617647058823529
"Northern Ireland","2018-2020","Melanoma Skin","C43","Inpatient Elective","Stage I",0,NA,NA
"Northern Ireland","2018-2020","Melanoma Skin","C43","Other Outpatient","Stage I",0,NA,NA
"Northern Ireland","2018-2020","Melanoma Skin","C43","Screening","Stage I",0,NA,NA
"Northern Ireland","2018-2020","Melanoma Skin","C43","Suspected Cancer (Red Flag)","Stage I",137,0.721052631578947,0.631336405529954
"Northern Ireland","2018-2020","Melanoma Skin","C43","Unknown","Stage I",36,0.631578947368421,0.537313432835821
"Northern Ireland","2018-2020","Melanoma Skin","C43","Emergency Presentation","Stage II",0,NA,NA
"Northern Ireland","2018-2020","Melanoma Skin","C43","GP Referral","Stage II",15,0.166666666666667,0.147058823529412
"Northern Ireland","2018-2020","Melanoma Skin","C43","Inpatient Elective","Stage II",0,NA,NA
"Northern Ireland","2018-2020","Melanoma Skin","C43","Other Outpatient","Stage II",0,NA,NA
"Northern Ireland","2018-2020","Melanoma Skin","C43","Screening","Stage II",0,NA,NA
"Northern Ireland","2018-2020","Melanoma Skin","C43","Suspected Cancer (Red Flag)","Stage II",34,0.178947368421053,0.15668202764977
"Northern Ireland","2018-2020","Melanoma Skin","C43","Unknown","Stage II",12,0.210526315789474,0.17910447761194
"Northern Ireland","2018-2020","Melanoma Skin","C43","Emergency Presentation","Stage III",0,NA,NA
"Northern Ireland","2018-2020","Melanoma Skin","C43","GP Referral","Stage III",8,0.0888888888888889,0.0784313725490196
"Northern Ireland","2018-2020","Melanoma Skin","C43","Inpatient Elective","Stage III",0,NA,NA
"Northern Ireland","2018-2020","Melanoma Skin","C43","Other Outpatient","Stage III",0,NA,NA
"Northern Ireland","2018-2020","Melanoma Skin","C43","Screening","Stage III",0,NA,NA
"Northern Ireland","2018-2020","Melanoma Skin","C43","Suspected Cancer (Red Flag)","Stage III",15,0.0789473684210526,0.0691244239631336
"Northern Ireland","2018-2020","Melanoma Skin","C43","Unknown","Stage III",7,0.12280701754386,0.104477611940299
"Northern Ireland","2018-2020","Melanoma Skin","C43","Emergency Presentation","Stage IV",0,NA,NA
"Northern Ireland","2018-2020","Melanoma Skin","C43","GP Referral","Stage IV",4,0.0444444444444444,0.0392156862745098
"Northern Ireland","2018-2020","Melanoma Skin","C43","Inpatient Elective","Stage IV",0,NA,NA
"Northern Ireland","2018-2020","Melanoma Skin","C43","Other Outpatient","Stage IV",0,NA,NA
"Northern Ireland","2018-2020","Melanoma Skin","C43","Screening","Stage IV",0,NA,NA
"Northern Ireland","2018-2020","Melanoma Skin","C43","Suspected Cancer (Red Flag)","Stage IV",4,0.0210526315789474,0.0184331797235023
"Northern Ireland","2018-2020","Melanoma Skin","C43","Unknown","Stage IV",2,0.0350877192982456,0.0298507462686567
"Northern Ireland","2018-2020","Melanoma Skin","C43","Emergency Presentation","Unknown",0,NA,NA
"Northern Ireland","2018-2020","Melanoma Skin","C43","GP Referral","Unknown",12,NA,0.117647058823529
"Northern Ireland","2018-2020","Melanoma Skin","C43","Inpatient Elective","Unknown",0,NA,NA
"Northern Ireland","2018-2020","Melanoma Skin","C43","Other Outpatient","Unknown",0,NA,NA
"Northern Ireland","2018-2020","Melanoma Skin","C43","Screening","Unknown",0,NA,NA
"Northern Ireland","2018-2020","Melanoma Skin","C43","Suspected Cancer (Red Flag)","Unknown",27,NA,0.124423963133641
"Northern Ireland","2018-2020","Melanoma Skin","C43","Unknown","Unknown",10,NA,0.149253731343284
"Northern Ireland","2018-2020","Prostate","C61","Emergency Presentation","Stage I",0,NA,NA
"Northern Ireland","2018-2020","Prostate","C61","GP Referral","Stage I",205,0.61377245508982,0.563186813186813
"Northern Ireland","2018-2020","Prostate","C61","Inpatient Elective","Stage I",16,0.516129032258065,0.470588235294118
"Northern Ireland","2018-2020","Prostate","C61","Other Outpatient","Stage I",72,0.541353383458647,0.489795918367347
"Northern Ireland","2018-2020","Prostate","C61","Screening","Stage I",0,NA,NA
"Northern Ireland","2018-2020","Prostate","C61","Suspected Cancer (Red Flag)","Stage I",243,0.427065026362039,0.391304347826087
"Northern Ireland","2018-2020","Prostate","C61","Unknown","Stage I",26,0.257425742574257,0.184397163120567
"Northern Ireland","2018-2020","Prostate","C61","Emergency Presentation","Stage II",0,NA,NA
"Northern Ireland","2018-2020","Prostate","C61","GP Referral","Stage II",26,0.0778443113772455,0.0714285714285714
"Northern Ireland","2018-2020","Prostate","C61","Inpatient Elective","Stage II",3,0.0967741935483871,0.0882352941176471
"Northern Ireland","2018-2020","Prostate","C61","Other Outpatient","Stage II",10,0.075187969924812,0.0680272108843537
"Northern Ireland","2018-2020","Prostate","C61","Screening","Stage II",0,NA,NA
"Northern Ireland","2018-2020","Prostate","C61","Suspected Cancer (Red Flag)","Stage II",47,0.0826010544815466,0.0756843800322061
"Northern Ireland","2018-2020","Prostate","C61","Unknown","Stage II",4,0.0396039603960396,0.0283687943262411
"Northern Ireland","2018-2020","Prostate","C61","Emergency Presentation","Stage III",0,NA,NA
"Northern Ireland","2018-2020","Prostate","C61","GP Referral","Stage III",72,0.215568862275449,0.197802197802198
"Northern Ireland","2018-2020","Prostate","C61","Inpatient Elective","Stage III",6,0.193548387096774,0.176470588235294
"Northern Ireland","2018-2020","Prostate","C61","Other Outpatient","Stage III",26,0.195488721804511,0.17687074829932
"Northern Ireland","2018-2020","Prostate","C61","Screening","Stage III",0,NA,NA
"Northern Ireland","2018-2020","Prostate","C61","Suspected Cancer (Red Flag)","Stage III",169,0.29701230228471,0.272141706924316
"Northern Ireland","2018-2020","Prostate","C61","Unknown","Stage III",13,0.128712871287129,0.0921985815602837
"Northern Ireland","2018-2020","Prostate","C61","Emergency Presentation","Stage IV",0,NA,NA
"Northern Ireland","2018-2020","Prostate","C61","GP Referral","Stage IV",31,0.092814371257485,0.0851648351648352
"Northern Ireland","2018-2020","Prostate","C61","Inpatient Elective","Stage IV",6,0.193548387096774,0.176470588235294
"Northern Ireland","2018-2020","Prostate","C61","Other Outpatient","Stage IV",25,0.18796992481203,0.170068027210884
"Northern Ireland","2018-2020","Prostate","C61","Screening","Stage IV",0,NA,NA
"Northern Ireland","2018-2020","Prostate","C61","Suspected Cancer (Red Flag)","Stage IV",110,0.193321616871705,0.177133655394525
"Northern Ireland","2018-2020","Prostate","C61","Unknown","Stage IV",58,0.574257425742574,0.411347517730496
"Northern Ireland","2018-2020","Prostate","C61","Emergency Presentation","Unknown",0,NA,NA
"Northern Ireland","2018-2020","Prostate","C61","GP Referral","Unknown",30,NA,0.0824175824175824
"Northern Ireland","2018-2020","Prostate","C61","Inpatient Elective","Unknown",3,NA,0.0882352941176471
"Northern Ireland","2018-2020","Prostate","C61","Other Outpatient","Unknown",14,NA,0.0952380952380952
"Northern Ireland","2018-2020","Prostate","C61","Screening","Unknown",0,NA,NA
"Northern Ireland","2018-2020","Prostate","C61","Suspected Cancer (Red Flag)","Unknown",52,NA,0.0837359098228663
"Northern Ireland","2018-2020","Prostate","C61","Unknown","Unknown",40,NA,0.283687943262411
"Northern Ireland","2018-2020","Upper GI","C15-C16","Emergency Presentation","Stage I",2,0.021505376344086,0.016
"Northern Ireland","2018-2020","Upper GI","C15-C16","GP Referral","Stage I",16,0.313725490196078,0.266666666666667
"Northern Ireland","2018-2020","Upper GI","C15-C16","Inpatient Elective","Stage I",3,0.142857142857143,0.12
"Northern Ireland","2018-2020","Upper GI","C15-C16","Other Outpatient","Stage I",9,0.36,0.264705882352941
"Northern Ireland","2018-2020","Upper GI","C15-C16","Screening","Stage I",0,NA,NA
"Northern Ireland","2018-2020","Upper GI","C15-C16","Suspected Cancer (Red Flag)","Stage I",4,0.0341880341880342,0.0275862068965517
"Northern Ireland","2018-2020","Upper GI","C15-C16","Unknown","Stage I",2,0.4,0.25
"Northern Ireland","2018-2020","Upper GI","C15-C16","Emergency Presentation","Stage II",6,0.0645161290322581,0.048
"Northern Ireland","2018-2020","Upper GI","C15-C16","GP Referral","Stage II",6,0.117647058823529,0.1
"Northern Ireland","2018-2020","Upper GI","C15-C16","Inpatient Elective","Stage II",2,0.0952380952380952,0.08
"Northern Ireland","2018-2020","Upper GI","C15-C16","Other Outpatient","Stage II",2,0.08,0.0588235294117647
"Northern Ireland","2018-2020","Upper GI","C15-C16","Screening","Stage II",0,NA,NA
"Northern Ireland","2018-2020","Upper GI","C15-C16","Suspected Cancer (Red Flag)","Stage II",11,0.094017094017094,0.0758620689655172
"Northern Ireland","2018-2020","Upper GI","C15-C16","Unknown","Stage II",0,0,0
"Northern Ireland","2018-2020","Upper GI","C15-C16","Emergency Presentation","Stage III",17,0.182795698924731,0.136
"Northern Ireland","2018-2020","Upper GI","C15-C16","GP Referral","Stage III",10,0.196078431372549,0.166666666666667
"Northern Ireland","2018-2020","Upper GI","C15-C16","Inpatient Elective","Stage III",5,0.238095238095238,0.2
"Northern Ireland","2018-2020","Upper GI","C15-C16","Other Outpatient","Stage III",7,0.28,0.205882352941176
"Northern Ireland","2018-2020","Upper GI","C15-C16","Screening","Stage III",0,NA,NA
"Northern Ireland","2018-2020","Upper GI","C15-C16","Suspected Cancer (Red Flag)","Stage III",39,0.333333333333333,0.268965517241379
"Northern Ireland","2018-2020","Upper GI","C15-C16","Unknown","Stage III",0,0,0
"Northern Ireland","2018-2020","Upper GI","C15-C16","Emergency Presentation","Stage IV",68,0.731182795698925,0.544
"Northern Ireland","2018-2020","Upper GI","C15-C16","GP Referral","Stage IV",19,0.372549019607843,0.316666666666667
"Northern Ireland","2018-2020","Upper GI","C15-C16","Inpatient Elective","Stage IV",11,0.523809523809524,0.44
"Northern Ireland","2018-2020","Upper GI","C15-C16","Other Outpatient","Stage IV",7,0.28,0.205882352941176
"Northern Ireland","2018-2020","Upper GI","C15-C16","Screening","Stage IV",0,NA,NA
"Northern Ireland","2018-2020","Upper GI","C15-C16","Suspected Cancer (Red Flag)","Stage IV",63,0.538461538461538,0.43448275862069
"Northern Ireland","2018-2020","Upper GI","C15-C16","Unknown","Stage IV",3,0.6,0.375
"Northern Ireland","2018-2020","Upper GI","C15-C16","Emergency Presentation","Unknown",32,NA,0.256
"Northern Ireland","2018-2020","Upper GI","C15-C16","GP Referral","Unknown",9,NA,0.15
"Northern Ireland","2018-2020","Upper GI","C15-C16","Inpatient Elective","Unknown",4,NA,0.16
"Northern Ireland","2018-2020","Upper GI","C15-C16","Other Outpatient","Unknown",9,NA,0.264705882352941
"Northern Ireland","2018-2020","Upper GI","C15-C16","Screening","Unknown",0,NA,NA
